TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AltQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1350.67,FALSE,8,kg,1350.67,FALSE,1350.67,FALSE,0,FALSE,,66427491.53,66427491.53,0,FALSE,TRUE
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1202.813,TRUE,8,kg,1453.24,FALSE,1202.813,TRUE,0,FALSE,,42446373.38,42446373.38,6,FALSE,TRUE
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1621.53,FALSE,8,kg,1621.53,FALSE,1621.53,FALSE,0,FALSE,,77083825.6,77083825.6,0,FALSE,TRUE
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7.26,FALSE,8,kg,7.26,FALSE,7.26,FALSE,0,FALSE,,361747.32,361747.32,0,FALSE,TRUE
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.04,FALSE,8,kg,0.04,FALSE,0.04,FALSE,0,FALSE,,2127.37,2127.37,0,FALSE,TRUE
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.73,TRUE,8,kg,995.49,FALSE,1.73,TRUE,0,FALSE,,86016.8,86016.8,6,FALSE,TRUE
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14.42,FALSE,8,kg,14.42,FALSE,14.42,FALSE,0,FALSE,,824416.76,824416.76,0,FALSE,TRUE
C,M,20220701,2022,7,202207,834,TZA,United Rep. of Tanzania,X,Export,380,ITA,Italy,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14.42,FALSE,8,kg,14.42,FALSE,14.42,FALSE,0,FALSE,,824416.76,824416.76,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,268007080.8,268007080.8,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,144,LKA,Sri Lanka,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.81,FALSE,8,kg,2.81,FALSE,2.81,FALSE,0,FALSE,,250975.14,250975.14,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,949.5,949.5,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.06,FALSE,8,kg,0.06,FALSE,0.06,FALSE,0,FALSE,,22886.98,22886.98,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.1,FALSE,8,kg,5.1,FALSE,5.1,FALSE,0,FALSE,,285712,285712,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2124.41,FALSE,8,kg,2124.41,FALSE,2124.41,FALSE,0,FALSE,,93754001.89,93754001.89,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2047.43,FALSE,8,kg,2047.43,FALSE,2047.43,FALSE,0,FALSE,,101580681.6,101580681.6,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,753.43,FALSE,8,kg,753.43,FALSE,753.43,FALSE,0,FALSE,,17733157.95,17733157.95,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1076.23,TRUE,-1,N/A,0,FALSE,1076.23,TRUE,0,FALSE,,53940769.78,53940769.78,6,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.66,FALSE,8,kg,6.66,FALSE,6.66,FALSE,0,FALSE,,341125.58,341125.58,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.96,FALSE,8,kg,1.96,FALSE,1.96,FALSE,0,FALSE,,96820.39,96820.39,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,6181.85,FALSE,,FALSE,0,FALSE,,267990183.1,267990183.1,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,144,LKA,Sri Lanka,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.81,FALSE,8,kg,2.81,FALSE,2.81,FALSE,0,FALSE,,250975.14,250975.14,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,81,FALSE,,FALSE,0,FALSE,,949.5,949.5,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.06,FALSE,8,kg,0.06,FALSE,0.06,FALSE,0,FALSE,,22886.98,22886.98,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.1,FALSE,8,kg,5.1,FALSE,5.1,FALSE,0,FALSE,,285712,285712,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2124.41,FALSE,8,kg,2124.41,FALSE,2124.41,FALSE,0,FALSE,,93754001.89,93754001.89,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2047.43,FALSE,8,kg,2047.43,FALSE,2047.43,FALSE,0,FALSE,,101580681.6,101580681.6,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,753.43,FALSE,8,kg,753.43,FALSE,753.43,FALSE,0,FALSE,,17733157.95,17733157.95,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1076.23,TRUE,8,kg,1159.28,FALSE,1076.23,TRUE,0,FALSE,,53940769.78,53940769.78,6,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.66,FALSE,8,kg,6.66,FALSE,6.66,FALSE,0,FALSE,,341125.58,341125.58,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.67,FALSE,8,kg,1.67,FALSE,1.67,FALSE,0,FALSE,,79922.71,79922.71,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.29,FALSE,8,kg,0.29,FALSE,0.29,FALSE,0,FALSE,,16897.68,16897.68,0,FALSE,TRUE
C,M,20220801,2022,8,202208,834,TZA,United Rep. of Tanzania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.29,FALSE,8,kg,0.29,FALSE,0.29,FALSE,0,FALSE,,16897.68,16897.68,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,237204702.8,237204702.8,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,144,LKA,Sri Lanka,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.29,FALSE,8,kg,4.29,FALSE,4.29,FALSE,0,FALSE,,157304.39,157304.39,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,497.45,497.45,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2146.31,FALSE,8,kg,2146.31,FALSE,2146.31,FALSE,0,FALSE,,89826948.53,89826948.53,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2093.8,FALSE,8,kg,2093.8,FALSE,2093.8,FALSE,0,FALSE,,101551607.6,101551607.6,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,364.563,TRUE,-1,N/A,0,FALSE,364.563,TRUE,0,FALSE,,9592780.56,9592780.56,6,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.05,FALSE,8,kg,0.05,FALSE,0.05,FALSE,0,FALSE,,6037.5,6037.5,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,740,FALSE,8,kg,740,FALSE,740,FALSE,0,FALSE,,35690201.56,35690201.56,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.39,FALSE,8,kg,6.39,FALSE,6.39,FALSE,0,FALSE,,314049.22,314049.22,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,818,EGY,Egypt,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.09,FALSE,8,kg,0.09,FALSE,0.09,FALSE,0,FALSE,,4549,4549,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.28,FALSE,8,kg,1.28,FALSE,1.28,FALSE,0,FALSE,,60727,60727,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,5391.93,FALSE,,FALSE,0,FALSE,,237204702.8,237204702.8,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,144,LKA,Sri Lanka,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.29,FALSE,8,kg,4.29,FALSE,4.29,FALSE,0,FALSE,,157304.39,157304.39,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,23.6,FALSE,,FALSE,0,FALSE,,497.45,497.45,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2146.31,FALSE,8,kg,2146.31,FALSE,2146.31,FALSE,0,FALSE,,89826948.53,89826948.53,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2093.8,FALSE,8,kg,2093.8,FALSE,2093.8,FALSE,0,FALSE,,101551607.6,101551607.6,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,364.563,TRUE,8,kg,376.12,FALSE,364.563,TRUE,0,FALSE,,9592780.56,9592780.56,6,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.05,FALSE,8,kg,0.05,FALSE,0.05,FALSE,0,FALSE,,6037.5,6037.5,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,740,FALSE,8,kg,740,FALSE,740,FALSE,0,FALSE,,35690201.56,35690201.56,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.39,FALSE,8,kg,6.39,FALSE,6.39,FALSE,0,FALSE,,314049.22,314049.22,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,818,EGY,Egypt,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.09,FALSE,8,kg,0.09,FALSE,0.09,FALSE,0,FALSE,,4549,4549,0,FALSE,TRUE
C,M,20220901,2022,9,202209,834,TZA,United Rep. of Tanzania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.28,FALSE,8,kg,1.28,FALSE,1.28,FALSE,0,FALSE,,60727,60727,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,252264882.8,252264882.8,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,144,LKA,Sri Lanka,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11.8,FALSE,8,kg,11.8,FALSE,11.8,FALSE,0,FALSE,,180199.25,180199.25,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11.608,TRUE,-1,N/A,0,FALSE,11.608,TRUE,0,FALSE,,16424.7,16424.7,6,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,107.83,107.83,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,646,RWA,Rwanda,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14.48,FALSE,8,kg,14.48,FALSE,14.48,FALSE,0,FALSE,,701717.74,701717.74,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2224.76,FALSE,8,kg,2224.76,FALSE,2224.76,FALSE,0,FALSE,,93543175.11,93543175.11,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2191.4,FALSE,8,kg,2191.4,FALSE,2191.4,FALSE,0,FALSE,,104913108.7,104913108.7,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,545.04,FALSE,8,kg,545.04,FALSE,545.04,FALSE,0,FALSE,,13920500.11,13920500.11,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.109,TRUE,-1,N/A,0,FALSE,0.109,TRUE,0,FALSE,,955.47,955.47,6,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,828.46,FALSE,8,kg,828.46,FALSE,828.46,FALSE,0,FALSE,,38606512.49,38606512.49,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.1,FALSE,8,kg,1.1,FALSE,1.1,FALSE,0,FALSE,,48833.21,48833.21,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.79,FALSE,8,kg,5.79,FALSE,5.79,FALSE,0,FALSE,,285366.36,285366.36,0,FALSE,TRUE
C,M,20221001,2022,10,202210,834,TZA,United Rep. of Tanzania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.01,FALSE,8,kg,1.01,FALSE,1.01,FALSE,0,FALSE,,47981.88,47981.88,0,FALSE,TRUE
